listing_id,first_review,last_review,number_of_reviews,accuracy_score,cleanliness_score,checkin_score,communication_score,location_score,value_score,rating
11963985,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
12004365,2017-01-02 05:00:00,2019-01-02 05:00:00,5,10,10,10,10,10,9,100
11817249,2016-05-30 04:00:00,2019-01-12 05:00:00,18,10,10,10,10,10,10,99
1188839,2013-06-03 04:00:00,2019-02-18 05:00:00,213,9,9,9,9,9,8,88
11848397,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
1182474,2014-08-11 04:00:00,2019-02-19 05:00:00,71,9,10,10,10,10,10,91
1182475,2013-05-28 04:00:00,2019-02-02 05:00:00,176,9,9,10,9,9,9,87
11846549,2016-05-15 04:00:00,2019-02-17 05:00:00,93,9,9,10,9,9,9,92
11936451,2016-04-20 04:00:00,2017-05-22 04:00:00,16,10,10,10,10,10,10,98
1195977,2013-07-20 04:00:00,2018-03-19 04:00:00,4,10,10,10,10,10,10,100
12010910,2016-04-24 04:00:00,2018-10-14 04:00:00,29,10,9,10,10,10,9,96
1201871,2013-06-19 04:00:00,2019-02-19 05:00:00,95,9,9,10,10,10,9,90
11863943,2016-05-22 04:00:00,2018-08-19 04:00:00,13,10,9,10,10,10,9,94
12046370,2016-04-07 04:00:00,2018-06-24 04:00:00,22,10,10,10,10,10,10,96
11796483,2018-04-09 04:00:00,2018-04-09 04:00:00,1,8,8,8,8,8,8,100
11894971,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
11987001,2016-08-05 04:00:00,2017-07-16 04:00:00,3,10,10,10,10,10,9,100
11993586,2016-07-17 04:00:00,2019-01-03 05:00:00,28,10,9,10,10,10,9,94
12003707,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
11779701,2016-07-13 04:00:00,2017-01-17 05:00:00,3,10,9,10,9,9,10,87
11816864,2016-03-27 04:00:00,2018-01-02 05:00:00,5,10,10,9,10,10,9,96
12007662,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
11835169,2016-12-26 05:00:00,2019-02-20 05:00:00,4,10,9,10,10,10,10,100
11841749,2016-03-28 04:00:00,2016-03-28 04:00:00,1,10,10,10,10,10,10,100
1200438,2013-08-23 04:00:00,2019-02-09 05:00:00,39,9,8,9,9,9,9,89
1206363,2013-08-07 04:00:00,2019-02-24 05:00:00,291,10,10,10,10,10,10,99
1206820,2013-06-02 04:00:00,2017-09-09 04:00:00,17,10,9,10,10,10,10,96
12091977,2016-05-03 04:00:00,2018-08-27 04:00:00,57,9,9,10,10,10,9,89
12083780,2016-04-17 04:00:00,2019-03-05 05:00:00,165,10,10,10,10,10,9,97
12097507,2016-05-25 04:00:00,2019-01-30 05:00:00,18,9,9,10,10,10,9,94
1211274,2013-08-26 04:00:00,2019-02-02 05:00:00,126,10,10,10,10,10,10,96
12104860,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
12080961,2016-04-06 04:00:00,2016-06-26 04:00:00,4,10,10,10,10,10,10,95
12098138,2016-12-07 05:00:00,2019-02-16 05:00:00,27,10,10,10,10,10,10,99
1209353,2015-07-20 04:00:00,2018-10-29 04:00:00,7,10,9,9,10,10,10,100
12068078,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
12091894,2016-04-24 04:00:00,2019-01-03 05:00:00,14,9,9,9,10,10,9,96
12088301,2016-08-19 04:00:00,2016-08-19 04:00:00,1,10,10,10,10,10,10,100
12117514,2016-04-11 04:00:00,2019-01-20 05:00:00,32,9,10,10,10,10,9,96
12188649,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
12112834,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
12214471,2016-06-18 04:00:00,2019-02-23 05:00:00,72,9,9,9,9,9,9,88
12156307,2016-04-24 04:00:00,2018-12-28 05:00:00,27,10,10,10,10,10,10,95
12142163,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
12181533,2016-05-31 04:00:00,2016-08-10 04:00:00,2,9,10,9,10,10,9,80
1229797,2013-12-26 05:00:00,2019-03-04 05:00:00,21,10,10,9,10,10,10,98
12430621,2016-06-12 04:00:00,2019-02-25 05:00:00,79,10,10,10,10,10,10,94
1255979,2014-01-03 05:00:00,2019-01-10 05:00:00,15,10,10,9,10,10,9,96
12561397,2017-05-24 04:00:00,2017-08-01 04:00:00,2,10,8,10,10,10,10,100
12639342,2016-05-29 04:00:00,2019-01-26 05:00:00,20,10,10,10,10,10,9,99
12120988,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
12317903,2016-04-28 04:00:00,2019-02-17 05:00:00,119,10,10,10,10,10,10,98
12373208,2016-05-26 04:00:00,2019-01-30 05:00:00,55,10,10,10,10,10,9,95
12473031,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
12607396,2016-11-16 05:00:00,2019-01-09 05:00:00,54,10,10,10,10,10,10,96
12654770,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
12215468,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
12247516,2016-07-20 04:00:00,2019-02-10 05:00:00,43,10,10,10,10,10,9,97
1229847,2015-01-04 05:00:00,2019-01-03 05:00:00,60,9,9,10,10,10,9,93
12486648,2016-05-06 04:00:00,2018-10-04 04:00:00,157,9,9,9,9,9,9,89
12591225,2017-02-28 05:00:00,2017-02-28 05:00:00,1,8,10,10,10,10,10,80
12628177,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
12223067,2016-06-12 04:00:00,2018-06-29 04:00:00,9,10,10,10,10,10,10,98
12290090,2016-08-15 04:00:00,2017-09-25 04:00:00,5,10,10,10,10,10,8,100
12396367,2016-04-18 04:00:00,2017-07-17 04:00:00,9,10,9,9,10,10,9,97
12400621,2016-05-04 04:00:00,2019-01-03 05:00:00,203,10,10,10,10,10,9,94
12421800,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
12601609,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
12653230,2016-08-16 04:00:00,2019-01-01 05:00:00,4,10,10,10,10,10,10,95
12200176,2016-04-25 04:00:00,2018-10-28 04:00:00,44,10,10,10,10,10,10,98
12354373,2017-03-09 05:00:00,2017-03-09 05:00:00,1,6,10,8,8,8,10,80
12494415,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
12479743,2016-06-05 04:00:00,2018-10-14 04:00:00,17,10,10,10,10,10,10,93
1266425,2013-06-19 04:00:00,2019-02-22 05:00:00,188,8,8,9,9,9,8,84
12189083,2016-04-21 04:00:00,2017-01-19 05:00:00,4,10,10,10,10,10,10,93
12247133,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
12296622,2017-01-01 05:00:00,2019-01-14 05:00:00,10,10,10,10,10,10,10,98
12355178,2016-07-08 04:00:00,2018-01-02 05:00:00,3,10,9,10,9,9,8,100
12357386,2017-08-04 04:00:00,2017-08-04 04:00:00,1,10,6,10,10,10,10,100
12378302,2016-05-08 04:00:00,2019-03-02 05:00:00,90,10,9,10,10,10,9,95
12401124,2016-04-25 04:00:00,2019-01-28 05:00:00,210,10,10,10,10,10,9,92
12551469,2016-05-03 04:00:00,2017-07-17 04:00:00,14,10,10,9,10,10,10,94
12552675,2016-04-24 04:00:00,2018-06-06 04:00:00,122,9,9,9,9,9,9,90
12380012,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
12448766,2017-08-11 04:00:00,2018-09-16 04:00:00,5,9,10,10,10,10,10,100
12489523,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
12604062,2017-12-26 05:00:00,2018-11-19 05:00:00,2,10,10,10,10,10,8,100
12647072,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
12655535,2016-05-13 04:00:00,2019-02-03 05:00:00,66,9,9,9,9,9,9,90
12135865,2016-04-14 04:00:00,2019-01-01 05:00:00,53,9,8,9,9,9,9,84
12137640,2016-05-06 04:00:00,2016-05-16 04:00:00,2,9,8,8,10,10,9,90
12220612,2016-07-30 04:00:00,2019-01-10 05:00:00,89,9,10,9,9,9,9,86
12253016,2016-08-14 04:00:00,2016-08-14 04:00:00,1,10,10,10,10,10,8,80
12509339,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
12531055,2017-12-01 05:00:00,2017-12-01 05:00:00,1,10,10,10,10,10,10,100
12256344,2016-05-02 04:00:00,2019-01-16 05:00:00,73,10,10,10,10,10,10,99
1215226,2013-06-21 04:00:00,2019-01-29 05:00:00,193,8,9,9,9,9,8,86
12259367,2016-04-15 04:00:00,2019-02-13 05:00:00,70,9,9,9,10,10,9,95
12370710,2016-05-15 04:00:00,2018-04-29 04:00:00,52,10,10,10,10,10,10,98
12407601,2018-03-24 04:00:00,2018-09-03 04:00:00,2,10,10,10,10,10,10,100
12561925,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
12586942,2016-05-15 04:00:00,2019-02-16 05:00:00,89,10,9,10,10,10,9,94
12139024,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
12196285,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
12136725,2016-06-10 04:00:00,2019-02-19 05:00:00,88,10,10,10,10,10,10,94
125656,2011-06-10 04:00:00,2019-01-27 05:00:00,77,10,10,10,10,10,10,100
12310597,2016-06-18 04:00:00,2019-02-19 05:00:00,35,10,9,10,10,10,10,95
12349607,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
12403784,2016-08-21 04:00:00,2016-08-21 04:00:00,1,10,10,10,10,10,8,100
12409013,2016-05-01 04:00:00,2019-02-10 05:00:00,55,10,10,10,10,10,10,95
12514918,2016-04-26 04:00:00,2019-02-27 05:00:00,133,10,10,10,10,10,10,95
121861,2011-05-29 04:00:00,2016-05-02 04:00:00,23,10,10,10,10,10,10,99
12234922,2016-05-30 04:00:00,2019-02-08 05:00:00,47,10,10,10,10,10,10,100
12291906,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
1264811,2013-08-25 04:00:00,2018-04-16 04:00:00,81,10,10,10,10,10,9,95
12657285,2016-12-30 05:00:00,2017-03-05 05:00:00,6,9,10,10,10,10,10,93
12288463,2017-01-02 05:00:00,2019-02-09 05:00:00,22,10,9,10,10,10,9,93
12211157,2017-10-06 04:00:00,2018-03-04 05:00:00,3,10,9,9,10,10,10,100
1223747,2013-10-31 04:00:00,2018-10-26 04:00:00,49,10,9,10,10,10,9,94
12270044,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
1229106,2013-10-01 04:00:00,2019-01-10 05:00:00,39,9,9,9,10,10,9,85
12433727,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
1211285,2013-07-08 04:00:00,2019-01-01 05:00:00,12,9,9,10,10,10,9,90
1215049,2014-07-19 04:00:00,2019-03-03 05:00:00,212,10,10,10,10,10,9,92
12157453,2019-01-26 05:00:00,2019-01-26 05:00:00,1,8,10,10,8,8,8,100
12183522,2016-09-18 04:00:00,2019-01-02 05:00:00,33,10,10,10,10,10,10,99
12188601,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
12380299,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
12462076,2017-10-03 04:00:00,2018-09-07 04:00:00,3,7,7,7,9,9,7,67
12507567,2016-09-30 04:00:00,2018-06-06 04:00:00,10,9,10,10,10,10,9,93
12651199,2016-07-09 04:00:00,2019-02-03 05:00:00,128,10,10,10,10,10,10,99
12216115,2016-06-12 04:00:00,2018-09-22 04:00:00,15,10,10,9,10,10,9,93
12222943,2016-06-17 04:00:00,2018-05-30 04:00:00,15,9,10,10,9,9,9,89
12253386,2016-05-21 04:00:00,2017-07-02 04:00:00,18,10,9,10,10,10,9,86
1227759,2013-08-06 04:00:00,2015-06-10 04:00:00,4,9,10,10,9,9,9,80
12452082,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
12544539,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
12550465,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
12752708,2016-07-06 04:00:00,2019-01-01 05:00:00,41,10,10,9,9,9,10,94
1273526,2014-06-20 04:00:00,2014-08-30 04:00:00,2,8,7,9,9,9,8,70
12680743,2016-05-03 04:00:00,2018-09-16 04:00:00,13,10,10,10,10,10,10,98
12778795,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
12874040,2016-06-08 04:00:00,2019-01-20 05:00:00,55,9,9,9,9,9,9,89
12873224,2016-05-23 04:00:00,2019-02-04 05:00:00,42,9,8,9,9,9,9,85
12761564,2016-08-14 04:00:00,2016-08-14 04:00:00,1,10,10,10,10,10,10,100
12740176,2016-12-05 05:00:00,2018-01-02 05:00:00,3,10,9,10,10,10,9,100
12791827,2016-05-30 04:00:00,2019-02-18 05:00:00,22,10,10,9,9,9,10,90
12857887,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
12929092,2016-08-08 04:00:00,2019-02-25 05:00:00,67,10,10,10,10,10,10,98
13069562,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
13079105,2016-09-06 04:00:00,2017-07-31 04:00:00,28,10,10,10,10,10,9,96
12788675,2016-05-14 04:00:00,2016-05-14 04:00:00,1,8,6,10,10,10,8,100
1284759,2013-08-08 04:00:00,2019-02-03 05:00:00,399,10,9,9,10,10,9,93
12933623,2016-05-21 04:00:00,2018-07-15 04:00:00,27,10,10,10,10,10,9,92
13043773,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
13069840,2016-06-06 04:00:00,2019-02-23 05:00:00,73,10,10,10,10,10,10,99
1294944,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
12954762,2016-06-10 04:00:00,2019-03-05 05:00:00,469,10,10,10,10,10,10,95
13183672,2016-06-30 04:00:00,2019-02-22 05:00:00,32,10,10,10,10,10,10,99
13223739,2016-06-10 04:00:00,2019-02-14 05:00:00,44,9,9,10,9,9,9,90
12758910,2016-07-03 04:00:00,2019-02-05 05:00:00,93,10,9,10,9,9,10,94
12782638,2016-10-16 04:00:00,2018-09-14 04:00:00,4,10,10,10,10,10,10,100
12800556,2016-06-12 04:00:00,2019-02-26 05:00:00,20,9,9,9,9,9,9,85
1284892,2014-01-20 05:00:00,2019-01-27 05:00:00,76,9,8,10,10,10,10,89
12896435,2017-10-21 04:00:00,2018-11-04 04:00:00,18,9,9,10,10,10,9,92
1290112,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
12971533,2016-08-17 04:00:00,2019-02-04 05:00:00,181,10,10,10,10,10,10,98
13064336,2017-10-12 04:00:00,2017-10-12 04:00:00,1,10,10,10,10,10,10,100
1310308,2013-08-19 04:00:00,2019-01-13 05:00:00,67,9,9,9,9,9,9,89
12762350,2016-12-31 05:00:00,2019-02-23 05:00:00,5,10,10,10,10,10,9,100
12790958,2016-06-14 04:00:00,2016-10-23 04:00:00,8,9,9,10,10,10,9,98
12810796,2016-05-21 04:00:00,2019-03-01 05:00:00,109,9,8,9,9,9,9,85
12824656,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
12886223,2016-06-01 04:00:00,2016-06-01 04:00:00,1,10,10,10,10,10,10,100
13001636,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
1304552,2013-07-29 04:00:00,2019-02-01 05:00:00,227,10,9,10,10,10,9,91
13059740,2016-06-15 04:00:00,2019-01-31 05:00:00,110,10,10,10,10,10,9,95
13083186,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
1310141,2016-02-12 05:00:00,2017-02-28 05:00:00,6,10,9,10,10,10,9,93
12887643,2016-10-05 04:00:00,2018-07-07 04:00:00,7,9,9,10,10,10,9,91
12906000,2016-08-03 04:00:00,2018-08-28 04:00:00,15,9,9,9,9,9,8,88
12906431,2016-08-21 04:00:00,2019-02-27 05:00:00,66,10,10,10,10,10,10,99
12923454,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
12973335,2016-07-23 04:00:00,2018-09-23 04:00:00,39,10,10,10,10,10,10,95
12997475,2016-07-22 04:00:00,2019-01-07 05:00:00,30,10,10,10,10,10,10,99
12797051,2017-01-02 05:00:00,2019-03-02 05:00:00,257,10,9,10,10,10,10,95
1321072,2013-08-06 04:00:00,2018-09-13 04:00:00,39,9,10,10,10,10,10,97
13252758,2016-07-24 04:00:00,2019-01-09 05:00:00,37,10,10,9,10,10,9,92
12667749,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
13115342,2016-06-19 04:00:00,2016-07-05 04:00:00,4,10,10,10,10,10,10,90
12812425,2016-05-16 04:00:00,2019-02-06 05:00:00,85,10,9,10,10,10,10,94
12814401,2016-07-15 04:00:00,2019-02-09 05:00:00,4,10,10,10,10,10,8,100
12874776,2016-06-13 04:00:00,2019-02-02 05:00:00,46,10,10,10,10,10,10,100
12895982,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
12937,2010-06-13 04:00:00,2019-03-04 05:00:00,231,10,10,10,10,10,10,98
13068933,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
13201601,2016-08-03 04:00:00,2019-02-13 05:00:00,41,10,10,10,10,10,9,97
13203747,2016-08-06 04:00:00,2018-07-19 04:00:00,3,10,10,10,10,10,10,100
13261391,2016-06-02 04:00:00,2016-06-14 04:00:00,3,10,10,9,10,10,10,100
13153996,2016-08-11 04:00:00,2018-08-18 04:00:00,13,10,10,10,10,10,10,97
12742947,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
12872819,2016-05-24 04:00:00,2016-09-25 04:00:00,8,10,10,10,10,10,10,100
12924287,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
12955940,2016-06-08 04:00:00,2016-06-14 04:00:00,2,10,10,10,9,9,10,90
13164714,2016-06-12 04:00:00,2019-01-04 05:00:00,23,10,10,10,10,10,9,95
13218264,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
13248377,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
1268297,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
12800628,2018-03-02 05:00:00,2019-01-10 05:00:00,14,9,8,10,10,10,9,81
12814643,2017-04-23 04:00:00,2019-02-21 05:00:00,83,10,10,10,10,10,10,98
12815927,2016-05-06 04:00:00,2019-03-02 05:00:00,127,10,9,10,10,10,9,93
13193079,2016-09-19 04:00:00,2019-01-02 05:00:00,4,6,7,8,8,8,7,60
13227163,2016-06-14 04:00:00,2018-10-14 04:00:00,22,10,9,9,9,9,9,86
127208,2011-10-29 04:00:00,2019-02-08 05:00:00,391,10,10,10,10,10,10,97
12713962,2016-09-15 04:00:00,2018-11-28 05:00:00,27,9,10,10,10,10,10,92
13063671,2016-07-04 04:00:00,2019-01-21 05:00:00,41,9,9,9,9,9,9,87
12774820,2016-10-07 04:00:00,2016-10-07 04:00:00,1,10,10,10,10,10,9,95
12757761,2016-05-15 04:00:00,2016-08-08 04:00:00,2,9,10,10,8,8,8,80
12805730,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
12857433,2016-07-03 04:00:00,2019-02-03 05:00:00,16,10,9,10,10,10,10,95
12893035,2016-07-07 04:00:00,2019-01-31 05:00:00,161,9,9,10,9,9,9,93
13016251,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
13063723,2016-07-18 04:00:00,2019-02-06 05:00:00,73,10,9,9,10,10,9,87
13145113,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
12762087,2016-05-16 04:00:00,2018-10-30 04:00:00,58,10,10,10,10,10,10,99
12889319,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
12971023,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
13045429,2016-06-11 04:00:00,2018-10-06 04:00:00,8,9,9,9,9,9,9,86
13110019,2016-08-12 04:00:00,2018-08-31 04:00:00,13,10,10,10,10,10,10,100
13112091,2016-12-10 05:00:00,2018-06-30 04:00:00,8,10,9,10,10,10,9,97
1321603,2013-09-19 04:00:00,2018-12-27 05:00:00,30,9,9,9,9,9,9,91
13242217,2016-07-10 04:00:00,2019-01-03 05:00:00,13,10,10,10,10,10,10,97
13249697,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
13066822,2018-01-16 05:00:00,2019-01-21 05:00:00,3,10,10,10,10,10,9,100
13113064,2016-05-30 04:00:00,2018-10-11 04:00:00,38,9,10,10,10,10,9,88
13146333,2016-06-16 04:00:00,2019-02-14 05:00:00,108,9,10,10,10,10,9,93
12857841,2017-09-26 04:00:00,2018-06-11 04:00:00,6,10,9,10,10,10,9,100
12906100,2017-01-01 05:00:00,2018-10-29 04:00:00,5,10,10,9,9,9,10,92
13045223,2016-06-06 04:00:00,2016-07-28 04:00:00,7,10,9,10,9,9,9,94
13123668,2017-01-30 05:00:00,2018-01-27 05:00:00,7,10,10,10,10,10,9,100
13161668,2016-08-23 04:00:00,2019-03-01 05:00:00,34,10,10,10,10,10,9,94
13217170,2016-09-29 04:00:00,2017-01-01 05:00:00,7,10,8,10,10,10,10,89
1325472,2014-06-08 04:00:00,2017-09-07 04:00:00,6,10,9,10,10,10,9,100
13265567,2016-06-12 04:00:00,2016-09-07 04:00:00,18,10,10,10,10,10,10,94
12902610,2016-07-16 04:00:00,2019-02-24 05:00:00,22,10,10,10,10,10,10,94
12902975,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
13155211,2016-08-04 04:00:00,2018-08-10 04:00:00,33,9,9,10,9,9,9,92
13165887,2016-09-25 04:00:00,2018-11-04 04:00:00,27,10,9,9,9,9,9,98
13176532,2016-08-09 04:00:00,2016-08-09 04:00:00,1,10,8,10,10,10,8,80
13320545,2016-08-08 04:00:00,2019-02-25 05:00:00,35,9,9,10,10,10,9,90
13277230,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
1332929,2013-07-16 04:00:00,2019-03-02 05:00:00,320,10,9,10,10,10,10,94
13302796,2016-06-26 04:00:00,2018-11-10 05:00:00,46,9,9,10,10,10,9,90
13299549,2016-07-18 04:00:00,2017-11-24 05:00:00,25,9,8,8,9,9,9,81
13299231,2016-06-16 04:00:00,2019-02-11 05:00:00,119,10,9,9,9,9,10,94
13316078,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
13318405,2016-07-16 04:00:00,2019-02-12 05:00:00,120,10,9,10,10,10,10,98
13266188,2016-07-29 04:00:00,2019-02-18 05:00:00,51,10,9,10,10,10,9,89
132695,2011-07-05 04:00:00,2016-06-06 04:00:00,15,9,9,10,10,10,10,100
13304991,2016-07-23 04:00:00,2018-12-28 05:00:00,64,10,9,10,10,10,10,98
13308110,2016-06-14 04:00:00,2018-12-30 05:00:00,36,9,8,10,10,10,9,89
13317720,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
13324467,2016-08-19 04:00:00,2019-01-31 05:00:00,35,10,10,10,10,10,9,98
13306630,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
13272687,2017-01-02 05:00:00,2019-02-03 05:00:00,39,10,10,10,10,10,10,96
13328702,2017-01-05 05:00:00,2018-12-29 05:00:00,8,10,9,10,10,10,10,93
13298973,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
13333008,2016-06-24 04:00:00,2019-01-02 05:00:00,111,10,10,10,10,10,9,95
13389577,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
13333143,2016-07-21 04:00:00,2019-02-16 05:00:00,97,10,10,10,10,10,10,98
13361526,2016-08-17 04:00:00,2019-01-12 05:00:00,5,10,10,10,10,10,9,96
13479450,2018-05-04 04:00:00,2019-01-03 05:00:00,12,9,9,10,9,9,9,89
13491812,2017-01-01 05:00:00,2018-01-02 05:00:00,3,10,9,10,10,10,8,100
13361613,2016-10-12 04:00:00,2019-02-17 05:00:00,40,10,10,10,10,10,9,96
13365785,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
13437841,2016-07-18 04:00:00,2018-07-02 04:00:00,10,9,9,9,10,10,9,86
13501113,2016-07-22 04:00:00,2019-02-09 05:00:00,110,10,10,10,10,10,9,96
13372754,2016-11-09 05:00:00,2019-02-13 05:00:00,16,9,8,10,10,10,9,85
13430219,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
13444131,2016-08-15 04:00:00,2016-08-21 04:00:00,2,10,10,10,10,10,10,100
1345576,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
13508417,2016-07-04 04:00:00,2019-02-28 05:00:00,66,10,10,10,10,10,10,98
13520692,2016-08-14 04:00:00,2016-08-14 04:00:00,1,10,10,10,10,10,10,80
13366855,2016-08-12 04:00:00,2016-08-23 04:00:00,2,9,10,10,9,9,9,90
13414552,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
13433868,2016-07-15 04:00:00,2019-01-29 05:00:00,103,10,10,10,10,10,10,98
13436132,2016-06-18 04:00:00,2019-02-15 05:00:00,130,10,9,10,10,10,9,91
13442098,2016-06-21 04:00:00,2018-12-15 05:00:00,105,10,10,10,10,10,10,98
13352279,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
13375733,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
13382536,2017-03-30 04:00:00,2019-02-24 05:00:00,67,10,10,10,10,10,10,100
13386011,2016-07-03 04:00:00,2017-07-04 04:00:00,8,10,10,10,10,10,9,95
13390320,2016-06-19 04:00:00,2019-01-26 05:00:00,54,10,10,10,10,10,9,96
13411324,2017-01-09 05:00:00,2018-11-19 05:00:00,38,10,10,10,10,10,10,97
13488308,2016-07-02 04:00:00,2019-02-16 05:00:00,34,10,9,10,10,10,9,97
13344796,2016-08-29 04:00:00,2016-08-29 04:00:00,1,10,10,10,10,10,10,100
13363311,2017-01-08 05:00:00,2017-01-08 05:00:00,1,10,10,10,10,10,10,100
13368075,2017-10-03 04:00:00,2018-10-29 04:00:00,5,10,10,10,10,10,10,96
13373114,2016-08-09 04:00:00,2016-08-09 04:00:00,1,10,10,10,10,10,8,100
13415952,2016-07-04 04:00:00,2018-01-03 05:00:00,24,10,10,10,10,10,10,99
13461087,2016-06-14 04:00:00,2019-02-03 05:00:00,16,10,10,10,10,10,10,99
13490410,2016-08-14 04:00:00,2018-10-23 04:00:00,8,9,9,10,10,10,9,94
13511610,2016-07-02 04:00:00,2019-02-24 05:00:00,66,10,10,10,10,10,10,99
